File_Number,Filename,Analysis_Date,Title,Album,Artist,Genre,Duration_Seconds,Sample_Rate,Estimated_Key,Key_Confidence,Average_Pitch,Pitch_Std,Pitch_Range,Tempo_BPM,Beat_Regularity,Beat_Average_Interval,Beat_Density,Beat_Strength,Average_Spectral_Centroid,Spectral_Centroid_Std,Average_Spectral_Rolloff,Average_Spectral_Bandwidth,Spectral_Contrast_Mean,Spectral_Contrast_Std,Spectral_Entropy,RMS_Energy_Mean,RMS_Energy_Std,Dynamic_Range,Peak_Energy,Valley_Energy,Crest_Factor,Harmonic_Energy,Percussive_Energy,Harmonic_Ratio,Tonal_Energy_Ratio,Average_Chroma,Chroma_Std,Chroma_Max,Chroma_Min,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Std,MFCC_1_Mean,MFCC_1_Std,MFCC_1_Delta_Mean,MFCC_1_Delta2_Mean,MFCC_2_Mean,MFCC_2_Std,MFCC_2_Delta_Mean,MFCC_2_Delta2_Mean,MFCC_3_Mean,MFCC_3_Std,MFCC_3_Delta_Mean,MFCC_3_Delta2_Mean,MFCC_4_Mean,MFCC_4_Std,MFCC_4_Delta_Mean,MFCC_4_Delta2_Mean,MFCC_5_Mean,MFCC_5_Std,MFCC_5_Delta_Mean,MFCC_5_Delta2_Mean,MFCC_6_Mean,MFCC_6_Std,MFCC_6_Delta_Mean,MFCC_6_Delta2_Mean,MFCC_7_Mean,MFCC_7_Std,MFCC_7_Delta_Mean,MFCC_7_Delta2_Mean,MFCC_8_Mean,MFCC_8_Std,MFCC_8_Delta_Mean,MFCC_8_Delta2_Mean,MFCC_9_Mean,MFCC_9_Std,MFCC_9_Delta_Mean,MFCC_9_Delta2_Mean,MFCC_10_Mean,MFCC_10_Std,MFCC_10_Delta_Mean,MFCC_10_Delta2_Mean,MFCC_11_Mean,MFCC_11_Std,MFCC_11_Delta_Mean,MFCC_11_Delta2_Mean,MFCC_12_Mean,MFCC_12_Std,MFCC_12_Delta_Mean,MFCC_12_Delta2_Mean,MFCC_13_Mean,MFCC_13_Std,MFCC_13_Delta_Mean,MFCC_13_Delta2_Mean,Onset_Rate,Onset_Strength_Mean,Onset_Strength_Std,Groove_Consistency,Pulse_Clarity
1,1. Dinosaurchestra Part One.flac,2024-11-12 10:32:19,Dinosaurchestra Part One,Dinosaurchestra,Lemon Demon,indietronica,107.111768707483,44100,C,19.282421159744263,1179.14892578125,924.8211059570312,3853.458251953125,120.18531976744185,0.010984720308786913,0.4999020671070361,1.941896791640495,0.9544492959976196,2403.855262323863,1742.962539588637,5088.973216402694,3092.482664684261,19.212378157718806,11.256834028014154,-19906058.0,0.12267285585403442,0.10935454815626144,0.6499338746070862,0.6499508619308472,1.698545202089008e-05,6.084957599639893,0.015241401270031929,0.003841142635792494,3.9679341066942584,0.5643389206325562,0.5271953344345093,0.281875878572464,1.0,0.004293027799576521,0.04420453660172339,0.042994890859851226,-222.78768920898438,111.29828643798828,-3.3077800498659826e-09,-9.303131043303381e-10,132.0019989013672,55.34532928466797,4.961670185821276e-09,1.3954696287399315e-09,4.463583946228027,25.554813385009766,-2.1707307062968084e-09,-4.1347250623324783e-10,14.0621337890625,29.13681411743164,-8.269450124664957e-10,2.235335694322771e-09,6.933998107910156,17.06007957458496,1.3437856383191615e-09,9.044711091199531e-10,2.9027557373046875,16.0114803314209,1.447153730183004e-09,7.23576865091502e-10,0.1594739407300949,13.082406997680664,0.0,-4.5223555455997655e-10,3.3463492393493652,9.938030242919922,-3.101043866138298e-10,-6.58971766043237e-10,0.6942711472511292,9.79277229309082,1.0336812655831196e-10,-9.173921067251456e-10,5.9573798179626465,9.890570640563965,-1.3437856383191615e-09,7.171163662889057e-10,3.0454084873199463,9.349180221557617,-8.269450124664957e-10,4.909985751311297e-10,5.732730865478516,7.2369065284729,2.0673625311662391e-10,2.1319675191922016e-10,4.366214752197266,6.793041706085205,-8.269450124664957e-10,-5.362221222604546e-10,3.566368146185909,0.9544492959976196,1.1890088319778442,0.05075054200643519,0.2164420485496521
5,13. Indie Cindy & the Lo-fi Lullabies.flac,2024-11-12 10:32:31,Indie Cindy & the Lo-fi Lullabies,Dinosaurchestra,Lemon Demon,indietronica,166.44961451247167,44100,C,18.142368889063594,1010.5933227539062,868.849853515625,3853.998779296875,151.99908088235293,0.031663915662857825,0.3745966177635713,2.4992548118447586,1.0460450649261475,2499.5350723022166,1308.7063563220725,5133.690149531152,3437.131678957982,18.946167434001612,11.041571023981234,-43269772.0,0.15287913382053375,0.08881808817386627,0.5159378051757812,0.5159561634063721,1.833033820730634e-05,5.655842304229736,0.013187975622713566,0.009134423919022083,1.443766524878867,0.42186420217033616,0.4550389349460602,0.28910747170448303,1.0,0.0010830709943547845,0.04559505399054893,0.044776270327994035,-167.86422729492188,95.16746520996094,1.5740914022899233e-05,-5.202537067816593e-06,140.89169311523438,41.30966567993164,2.2263975552050397e-05,-7.3586647886259016e-06,-2.074475049972534,19.186262130737305,2.225705611635931e-05,-7.354523859248729e-06,33.743080139160156,19.345394134521484,2.2247211745707318e-05,-7.3502501436450984e-06,6.500329494476318,16.543630599975586,2.223902993137017e-05,-7.347140126512386e-06,15.169212341308594,12.089099884033203,2.2222833649720997e-05,-7.342334356508218e-06,0.46437254548072815,9.6884126663208,2.2203277694643475e-05,-7.336863291129703e-06,1.4142311811447144,9.136503219604492,2.218056033598259e-05,-7.3290138971060514e-06,-1.2394871711730957,7.803605556488037,2.2156347768031992e-05,-7.3214478106820025e-06,-2.5899252891540527,8.006898880004883,2.212840990978293e-05,-7.310472028621007e-06,-4.898228645324707,8.314159393310547,2.209488593507558e-05,-7.30175815988332e-06,0.03990303725004196,8.020353317260742,2.20600632019341e-05,-7.288961569429375e-06,2.729987382888794,8.255644798278809,2.2022080884198658e-05,-7.276805263245478e-06,3.256240644278508,1.0460450649261475,1.1472676992416382,0.05271343797329548,0.1704915463924408
4,12. Eyewishes  Bystanding.flac,2024-11-12 10:32:34,Eyewishes  Bystanding,Dinosaurchestra,Lemon Demon,indietronica,184.65362811791383,44100,C,17.30540148718655,862.4896850585938,781.3639526367188,3854.31494140625,135.99917763157896,0.01682467806448185,0.4394548842639366,1.6463256265177495,1.2096657752990723,3086.4841011492813,2001.7853627632162,6965.01169050613,3939.4671718187187,19.68069774913287,10.363289281013607,-54441780.0,0.16712257266044617,0.09804149717092514,0.5165678262710571,0.5165830254554749,1.5175211046880577e-05,5.161041736602783,0.01896231435239315,0.006581644527614117,2.881090582258784,0.5050868900932238,0.4930892884731293,0.28204092383384705,1.0,0.0011995485983788967,0.047418141897202136,0.044637421528399064,-174.02700805664062,107.02813720703125,0.0013122232630848885,-0.00028344010934233665,125.94620513916016,47.35711669921875,0.0012457340490072966,-0.00044737107236869633,19.206003189086914,27.761688232421875,0.00020921125542372465,-0.00044665884342975914,33.37085723876953,22.652414321899414,-0.00015098477888386697,-0.0002636287536006421,14.403818130493164,16.514209747314453,-3.095079227932729e-05,-5.7347231631865725e-05,15.969956398010254,16.72114372253418,-0.00020933753694407642,-2.135169097527978e-06,2.5211939811706543,12.356522560119629,-0.0005531162023544312,1.0217693670711014e-05,6.292386531829834,10.127427101135254,-0.00040566205279901624,0.0001267536572413519,-0.353986918926239,8.649659156799316,0.00010667781316442415,0.000252320256549865,1.9811235666275024,8.85757827758789,0.00028305448358878493,0.0002507407043594867,-2.9317469596862793,8.344785690307617,2.7163408958585933e-05,0.00018429389456287026,1.1724730730056763,8.65074634552002,-0.00013912096619606018,0.00015287796850316226,-1.3710097074508667,7.438470840454102,-2.109744309564121e-05,0.00012341058754827827,4.4461623005627375,1.2096657752990723,1.7727903127670288,0.05105503650662982,0.16146740317344666
11,2. Action Movie Hero Boy.flac,2024-11-12 10:32:44,Action Movie Hero Boy,Dinosaurchestra,Lemon Demon,indietronica,213.23174603174604,44100,F,17.90463673953841,1519.1728515625,1163.3466796875,3854.406982421875,143.5546875,0.017957577829133393,0.41469464459497685,2.222933539780848,1.0852670669555664,2751.302623452892,1149.0599781797953,5653.8357526831405,3015.315823398283,20.344974043800985,14.80241625410276,-110002208.0,0.23306740820407867,0.10529985278844833,0.64389967918396,0.64393150806427,3.1813404348213226e-05,3.909975051879883,0.03440127894282341,0.011101694777607918,3.0987411671897664,0.5259234669579221,0.5390551686286926,0.2736801207065582,1.0,0.0037773672956973314,0.05831274968353569,0.0397804766376193,-105.72459411621094,87.40557861328125,8.834429536364041e-06,-1.8826850691766595e-06,136.03878784179688,34.53409194946289,1.2497303032432683e-05,-2.6618195079208817e-06,-34.79012680053711,32.23875045776367,1.2491072084230836e-05,-2.6598982003633864e-06,57.20018768310547,22.530658721923828,1.2486087143770419e-05,-2.659106485225493e-06,2.5352606773376465,16.955535888671875,1.247923410119256e-05,-2.6576201435091207e-06,13.095125198364258,14.575333595275879,1.2471757145249285e-05,-2.6577954486128874e-06,-0.3181552588939667,11.78917121887207,1.2460333891795017e-05,-2.6550303573458223e-06,4.5245208740234375,12.02859878540039,1.24468851936399e-05,-2.6520967821852537e-06,3.1701607704162598,10.814957618713379,1.2434943528205622e-05,-2.649630459927721e-06,0.4675949513912201,8.936389923095703,1.2419081031112e-05,-2.6451391477166908e-06,-2.311526298522949,8.48408031463623,1.2400440027704462e-05,-2.6413486011733767e-06,0.3243875205516815,8.549227714538574,1.2380449334159493e-05,-2.637980060171685e-06,-1.5265779495239258,8.692037582397461,1.235853778780438e-05,-2.6329630600230303e-06,4.155103620771796,1.0852670669555664,1.0351502895355225,0.045682378879620227,0.1359158456325531
6,14. Nothing Worth Loving Isn't Askew.flac,2024-11-12 10:32:46,Nothing Worth Loving Isn't Askew,Dinosaurchestra,Lemon Demon,indietronica; pov: indie,223.28809523809525,44100,C,17.330365276813506,1343.2625732421875,1079.708740234375,3854.24609375,109.95678191489361,0.03008712470391892,0.5454572940287226,1.724229854661392,1.1187756061553955,3280.281409190526,1901.9392565845012,6478.129752573702,3468.653649264266,19.64935647023405,12.216657146973075,-79291456.0,0.16053439676761627,0.10039714723825455,0.4772767126560211,0.47729119658470154,1.4493454727926292e-05,5.2813334465026855,0.013823852874338627,0.010034277103841305,1.3776630437363844,0.3855815993114691,0.4806210994720459,0.2844288945198059,1.0,0.0007231647614389658,0.08363628451912078,0.07916620779670124,-150.42286682128906,114.57723999023438,-1.5867299696381565e-09,9.917062310238478e-11,122.62031555175781,52.535133361816406,-1.5867299696381565e-09,-8.925356009825691e-10,-11.189459800720215,32.37919998168945,0.0,-1.4255777669447411e-09,46.90623092651367,18.07703399658203,9.917062726572112e-10,-7.251851896761252e-10,0.01067475788295269,19.656740188598633,-1.7850712019651382e-09,-5.826274462883418e-10,15.950118064880371,15.398369789123535,-9.917062726572112e-10,-1.5743336634344018e-09,-7.040107727050781,11.774295806884766,1.3388034014738537e-09,9.359227837180129e-10,2.602975606918335,11.482633590698242,2.727192083273877e-10,9.297246306161355e-11,-1.946941614151001,9.507925033569336,-1.0412916084945323e-09,-6.570053945331722e-10,0.07039292901754379,10.09408950805664,-1.5867299696381565e-09,5.578347506141057e-11,-6.0255208015441895,8.842511177062988,4.710604684099451e-10,3.285026972665861e-10,0.32197505235671997,8.612024307250977,-1.4875593812302412e-10,1.239632840821514e-10,1.6448562145233154,7.954202175140381,6.19816420410757e-10,-3.4089903122591636e-10,2.2571736279203676,1.1187756061553955,1.4517420530319214,0.05914802557795765,0.1403282880783081
7,15. This Hyper World.flac,2024-11-12 10:32:50,This Hyper World,Dinosaurchestra,Lemon Demon,indietronica,237.09802721088437,44100,C,19.372740692675116,1251.681396484375,1019.2799682617188,3854.287353515625,86.1328125,0.018738177789593434,0.6952421472598203,1.2315581172688697,1.476588487625122,3129.779758471694,1932.7331394730456,6625.813628340454,3709.7418847972526,18.79252935157571,10.867398766515754,-77243696.0,0.16330786049365997,0.10205071419477463,0.46249768137931824,0.4625144302845001,1.675571002124343e-05,5.192867279052734,0.01171031966805458,0.014597199857234955,0.8022305443757711,0.3157790018799152,0.47134503722190857,0.29033607244491577,1.0,0.00014966705930419266,0.06622343742348938,0.056525652643318554,-149.8426971435547,112.63831329345703,-5.976197280688211e-05,-2.851571116480045e-05,131.90316772460938,44.737586975097656,-8.450688619632274e-05,-4.032138895126991e-05,-1.2160407304763794,36.06365966796875,-8.448871813016012e-05,-4.0310449548996985e-05,33.58998489379883,19.760698318481445,-8.444804552709684e-05,-4.0289647586178035e-05,3.801787853240967,16.43787956237793,-8.439317025477067e-05,-4.025960879516788e-05,12.110316276550293,14.039133071899414,-8.432196045760065e-05,-4.022098801215179e-05,0.0027283451054245234,11.124222755432129,-8.423612598562613e-05,-4.017382161691785e-05,7.781445026397705,9.505457878112793,-8.413694013142958e-05,-4.011716737295501e-05,-3.7522950172424316,8.78504467010498,-8.402169623877853e-05,-4.0052815165836364e-05,1.0039541721343994,8.952157020568848,-8.389041613554582e-05,-3.997942985733971e-05,-3.7465343475341797,7.779687404632568,-8.374401659239084e-05,-3.989756805822253e-05,3.8550820350646973,8.659463882446289,-8.35833270684816e-05,-3.980804467573762e-05,0.8074538111686707,7.744909286499023,-8.340631757164374e-05,-3.9708840631647035e-05,5.41969924894006,1.476588487625122,2.1939327716827393,0.05118624922697212,0.12907634675502777
2,10. Your Imaginary Friend.flac,2024-11-12 10:32:53,Your Imaginary Friend,Dinosaurchestra,Lemon Demon,indietronica,215.60215419501134,44100,C,13.952828527882694,1261.588623046875,1043.2537841796875,3854.39599609375,156.60511363636363,0.009797610571926609,0.37973780671169305,2.5927384728001677,1.3658161163330078,3721.7960752075946,2416.3147001119423,7726.709499711412,4157.133135899948,19.565831344597743,10.810522340051763,-33219380.0,0.10605262219905853,0.0644121989607811,0.41513124108314514,0.41526973247528076,0.00013847752416040748,8.059124946594238,0.008362127467989922,0.0035781576298177242,2.336992413248339,0.5431159720770188,0.44864213466644287,0.2984028458595276,1.0,0.00011553108197404072,0.07510733721258953,0.07544599166714802,-204.6735076904297,104.24267578125,-0.010309224016964436,-0.009502478875219822,111.9395523071289,53.34492492675781,-0.001764429034665227,0.0013039309997111559,8.401765823364258,31.798355102539062,-0.00024961176677607,-0.00017057520744856447,27.091283798217773,23.167936325073242,0.0011812574230134487,0.0003316283691674471,6.010768890380859,19.930309295654297,0.002147849416360259,0.00017421813390683383,9.610879898071289,15.400968551635742,0.0008690679678693414,-0.0006473480607382953,-3.514551877975464,14.078655242919922,-0.0007739514694549143,1.2195461749797687e-05,7.024399280548096,14.605976104736328,-0.0021249274723231792,0.00042419772944413126,-4.802737236022949,13.47601318359375,-2.4390461476286873e-05,0.0007103845127858222,-1.9293575286865234,11.6300630569458,0.0011900647077709436,-0.0004856540763285011,-3.6231002807617188,11.376489639282227,0.0011601557489484549,-0.00046107510570436716,2.0805294513702393,10.144366264343262,-2.307911381649319e-05,-0.00010842033225344494,1.1538845300674438,8.65340518951416,-0.0006716152420267463,0.0004001795023214072,4.396987606823898,1.3658161163330078,1.893747329711914,0.034081032291032994,0.21583198010921478
12,3. Fine.flac,2024-11-12 10:33:05,Fine,Dinosaurchestra,Lemon Demon,indietronica,279.9104761904762,44100,C,23.60080476269126,1369.5184326171875,1046.789794921875,3854.329833984375,135.99917763157896,0.007619404817532297,0.4444387853350468,2.064945935094894,1.097998857498169,2905.383611368535,1202.359926377218,6081.816098416114,3643.991636546887,18.91508801890426,11.359669740161776,-103660672.0,0.18941140174865723,0.12382787466049194,0.632274866104126,0.632289707660675,1.483908090449404e-05,4.418936252593994,0.01825820468366146,0.015034439973533154,1.2144253190914287,0.3565279130353108,0.5266433954238892,0.2773524522781372,1.0,0.0059010544791817665,0.05715567969722107,0.03945598090111901,-136.49716186523438,107.42453002929688,2.5315287643934425e-09,-1.5822054777459016e-10,128.89825439453125,41.97084426879883,1.2657643821967213e-09,-2.3733082166188524e-10,-11.722721099853516,24.999595642089844,7.119924649856557e-10,1.463540066914959e-09,31.660886764526367,21.430377960205078,8.702129572490946e-10,7.119924649856557e-10,11.45303726196289,17.017107009887695,-3.164410955491803e-10,-3.362186640210041e-10,8.187495231628418,13.724159240722656,-6.328821910983606e-10,-3.75773773209076e-10,-2.552971124649048,12.219991683959961,-4.351064786245473e-10,1.977756847182377e-11,6.0253520011901855,9.676405906677246,3.5599623249282786e-10,-5.14216780267418e-10,0.11777286976575851,8.675765037536621,3.856625574449879e-10,-1.5080395265876234e-10,4.699667453765869,9.3654203414917,1.977756847182377e-11,-1.87886886604538e-10,-1.0716849565505981,8.208209991455078,-7.911027388729508e-11,2.4721958855056236e-11,1.8088693618774414,8.836007118225098,-3.164410955491803e-10,8.899905812320696e-11,2.6007771492004395,7.191212177276611,-4.1532891015272355e-10,-3.955513416808998e-10,4.129891870189788,1.097998857498169,1.1897104978561401,0.04344420521765413,0.18874704837799072
18,9. Dinosaurchestra Part Two.flac,2024-11-12 10:33:07,Dinosaurchestra Part Two,Dinosaurchestra,Lemon Demon,indietronica,52.51630385487528,44100,C,20.325350166767837,1408.9373779296875,955.0155639648438,3854.29150390625,120.18531976744185,0.00952860302820022,0.5002496822904987,1.7518369200969444,1.1758792400360107,2289.825499982571,1382.4482429833313,4681.439257553465,2851.3817868432184,20.637652692347856,12.666526507180043,-8363388.0,0.12369586527347565,0.098282590508461,0.47102633118629456,0.4710403084754944,1.3974249668535776e-05,6.32916784286499,0.01758589595556259,0.00293163675814867,5.99866109156101,0.7044622838052892,0.5320115685462952,0.29047805070877075,1.0,0.0007148727891035378,0.049668801979719276,0.05547366445183423,-239.43869018554688,109.82780456542969,-6.745707104016674e-09,7.167313409439657e-09,128.9083709716797,49.96347427368164,0.0,2.2134349908498052e-09,-18.86026382446289,25.81789207458496,-5.0592801059679005e-09,3.5836567047198287e-09,20.019088745117188,25.27989959716797,3.372853552008337e-09,2.2134349908498052e-09,1.5030510425567627,20.28091049194336,6.324100132459876e-10,-1.2648200264919751e-09,1.9503556489944458,19.0186710357666,-1.2648200264919751e-09,4.216066940010421e-10,6.657658100128174,13.031105041503906,-6.324100132459876e-10,-5.2700836750130264e-11,6.4895243644714355,12.464193344116211,8.432133880020842e-10,-1.3702217138700234e-09,2.0614447593688965,11.884722709655762,6.324100132459876e-10,2.1607342581830835e-09,5.787539482116699,12.688334465026855,2.1080334700052106e-10,6.587604350904996e-10,2.0402889251708984,10.022502899169922,2.1080334700052106e-10,7.64162122468548e-10,2.792790651321411,9.882587432861328,-4.216066940010421e-10,-6.851108569350117e-10,5.257753849029541,10.070417404174805,1.897230150760265e-09,-2.3715376884503314e-10,4.9889268811456455,1.1758792400360107,1.8072222471237183,0.03304143772928431,0.20128419995307922
10,18. The Too Much Song.flac,2024-11-12 10:33:19,The Too Much Song,Dinosaurchestra,Lemon Demon,indietronica,306.51344671201815,44100,F,14.235204966051628,918.4417724609375,809.5850219726562,3853.870849609375,109.95678191489361,0.01210094019330396,0.5454582693292371,1.6214623055899786,1.1423486471176147,1912.9593964867158,1189.4566636721308,3597.3409432289495,3070.4667164393295,20.660112366848846,11.35884406805695,-49201888.0,0.1259327083826065,0.06621789187192917,0.4064289927482605,0.4065188467502594,8.986324246507138e-05,7.001930236816406,0.015827808529138565,0.001554863527417183,10.179547742994332,0.781853879750655,0.36268946528434753,0.30902060866355896,1.0,1.5127689948712941e-05,0.029138651974593765,0.027387073245575044,-249.58981323242188,97.88907623291016,0.0025270371697843075,0.0012068806681782007,151.63340759277344,40.411163330078125,0.002868393901735544,0.001257440890185535,6.433460235595703,35.91950607299805,0.0014205928891897202,0.0003748928720597178,33.24940872192383,21.014318466186523,0.0003640067297965288,-0.00017940810357686132,3.512934446334839,16.498287200927734,5.216774661676027e-05,-0.00022605285630561411,9.096992492675781,12.451796531677246,3.567889143596403e-05,-0.00012361780682113022,-0.3764141798019409,9.822152137756348,-4.704801176558249e-05,-0.000113178241008427,-3.5039446353912354,11.412381172180176,-0.00015138582966756076,-0.00014078545791562647,-4.687215805053711,8.890637397766113,-0.00013506121467798948,-0.00010394048877060413,-3.5278847217559814,8.519754409790039,-4.896267637377605e-05,-3.2361873309127986e-05,-4.105808734893799,9.243915557861328,-2.7758529540733434e-05,-5.982255515846191e-06,0.21645890176296234,10.463530540466309,-0.00010703692532842979,-5.039551615482196e-05,2.814829111099243,11.720809936523438,-0.00014086492592468858,-7.19244490028359e-05,3.7616620489843973,1.1423486471176147,1.8402564525604248,0.0388533865769168,0.18266545236110687
